"","ID_PAT","judge1","judge2","agreement","abs_distance"
"1","AUTO 1/1980","ID-Juez-6","ID-Juez-1",1,10691.468
"2","AUTO 1/1980","ID-Juez-6","ID-Juez-3",1,10691.468
"3","AUTO 1/1980","ID-Juez-1","ID-Juez-3",1,0
"4","AUTO 1/1981","ID-Juez-6","ID-Juez-7",1,0
"5","AUTO 1/1981","ID-Juez-6","ID-Juez-4",1,10691.468
"6","AUTO 1/1981","ID-Juez-7","ID-Juez-4",1,10691.468
"7","AUTO 1/1982","ID-Juez-6","ID-Juez-3",1,10691.468
"8","AUTO 1/1982","ID-Juez-6","ID-Juez-12",1,NA
"9","AUTO 1/1982","ID-Juez-3","ID-Juez-12",1,NA
"10","AUTO 1/1984","ID-Juez-9","ID-Juez-1",1,0
"11","AUTO 1/1984","ID-Juez-9","ID-Juez-5",1,10691.468
"12","AUTO 1/1984","ID-Juez-1","ID-Juez-5",1,10691.468
"13","AUTO 1/1989","ID-Juez-5","ID-Juez-1",1,10691.468
"14","AUTO 1/1989","ID-Juez-5","ID-Juez-17",1,11648.468
"15","AUTO 1/1989","ID-Juez-5","ID-Juez-15",1,NA
"16","AUTO 1/1989","ID-Juez-5","ID-Juez-18",1,11648.468
"17","AUTO 1/1989","ID-Juez-5","ID-Juez-19",1,11648.468
"18","AUTO 1/1989","ID-Juez-1","ID-Juez-17",1,957
"19","AUTO 1/1989","ID-Juez-1","ID-Juez-15",1,NA
"20","AUTO 1/1989","ID-Juez-1","ID-Juez-18",1,957
"21","AUTO 1/1989","ID-Juez-1","ID-Juez-19",1,957
"22","AUTO 1/1989","ID-Juez-17","ID-Juez-15",1,NA
"23","AUTO 1/1989","ID-Juez-17","ID-Juez-18",1,0
"24","AUTO 1/1989","ID-Juez-17","ID-Juez-19",1,0
"25","AUTO 1/1989","ID-Juez-15","ID-Juez-18",1,NA
"26","AUTO 1/1989","ID-Juez-15","ID-Juez-19",1,NA
"27","AUTO 1/1989","ID-Juez-18","ID-Juez-19",1,0
"28","AUTO 1/1990","ID-Juez-15","ID-Juez-19",1,NA
"29","AUTO 1/1990","ID-Juez-15","ID-Juez-23",1,NA
"30","AUTO 1/1990","ID-Juez-19","ID-Juez-23",1,0
"31","AUTO 1/1991","ID-Juez-4","ID-Juez-17",1,957
"32","AUTO 1/1991","ID-Juez-4","ID-Juez-18",1,957
"33","AUTO 1/1991","ID-Juez-17","ID-Juez-18",1,0
"34","AUTO 1/1992","ID-Juez-4","ID-Juez-17",1,957
"35","AUTO 1/1992","ID-Juez-4","ID-Juez-18",1,957
"36","AUTO 1/1992","ID-Juez-17","ID-Juez-18",1,0
"37","AUTO 1/1994","ID-Juez-23","ID-Juez-17",1,0
"38","AUTO 1/1994","ID-Juez-23","ID-Juez-27",1,10664
"39","AUTO 1/1994","ID-Juez-17","ID-Juez-27",1,10664
"40","AUTO 1/1995","ID-Juez-20","ID-Juez-17",1,0
"41","AUTO 1/1995","ID-Juez-20","ID-Juez-15",1,NA
"42","AUTO 1/1995","ID-Juez-20","ID-Juez-23",1,0
"43","AUTO 1/1995","ID-Juez-20","ID-Juez-28",1,8542
"44","AUTO 1/1995","ID-Juez-20","ID-Juez-27",1,10664
"45","AUTO 1/1995","ID-Juez-17","ID-Juez-15",1,NA
"46","AUTO 1/1995","ID-Juez-17","ID-Juez-23",1,0
"47","AUTO 1/1995","ID-Juez-17","ID-Juez-28",1,8542
"48","AUTO 1/1995","ID-Juez-17","ID-Juez-27",1,10664
"49","AUTO 1/1995","ID-Juez-15","ID-Juez-23",1,NA
"50","AUTO 1/1995","ID-Juez-15","ID-Juez-28",1,NA
"51","AUTO 1/1995","ID-Juez-15","ID-Juez-27",1,NA
"52","AUTO 1/1995","ID-Juez-23","ID-Juez-28",1,8542
"53","AUTO 1/1995","ID-Juez-23","ID-Juez-27",1,10664
"54","AUTO 1/1995","ID-Juez-28","ID-Juez-27",1,19206
"55","AUTO 1/1996","ID-Juez-23","ID-Juez-31",1,11565
"56","AUTO 1/1996","ID-Juez-23","ID-Juez-30",1,NA
"57","AUTO 1/1996","ID-Juez-31","ID-Juez-30",1,NA
"58","AUTO 1/1997","ID-Juez-24","ID-Juez-17",1,8542
"59","AUTO 1/1997","ID-Juez-24","ID-Juez-28",1,0
"60","AUTO 1/1997","ID-Juez-24","ID-Juez-26",1,19206
"61","AUTO 1/1997","ID-Juez-24","ID-Juez-25",1,19206
"62","AUTO 1/1997","ID-Juez-24","ID-Juez-32",1,20107
"63","AUTO 1/1997","ID-Juez-17","ID-Juez-28",1,8542
"64","AUTO 1/1997","ID-Juez-17","ID-Juez-26",1,10664
"65","AUTO 1/1997","ID-Juez-17","ID-Juez-25",1,10664
"66","AUTO 1/1997","ID-Juez-17","ID-Juez-32",1,11565
"67","AUTO 1/1997","ID-Juez-28","ID-Juez-26",1,19206
"68","AUTO 1/1997","ID-Juez-28","ID-Juez-25",1,19206
"69","AUTO 1/1997","ID-Juez-28","ID-Juez-32",1,20107
"70","AUTO 1/1997","ID-Juez-26","ID-Juez-25",1,0
"71","AUTO 1/1997","ID-Juez-26","ID-Juez-32",1,901
"72","AUTO 1/1997","ID-Juez-25","ID-Juez-32",1,901
"73","AUTO 1/1998","ID-Juez-24","ID-Juez-17",1,8542
"74","AUTO 1/1998","ID-Juez-24","ID-Juez-28",1,0
"75","AUTO 1/1998","ID-Juez-24","ID-Juez-26",1,19206
"76","AUTO 1/1998","ID-Juez-24","ID-Juez-25",1,19206
"77","AUTO 1/1998","ID-Juez-24","ID-Juez-32",1,20107
"78","AUTO 1/1998","ID-Juez-17","ID-Juez-28",1,8542
"79","AUTO 1/1998","ID-Juez-17","ID-Juez-26",1,10664
"80","AUTO 1/1998","ID-Juez-17","ID-Juez-25",1,10664
"81","AUTO 1/1998","ID-Juez-17","ID-Juez-32",1,11565
"82","AUTO 1/1998","ID-Juez-28","ID-Juez-26",1,19206
"83","AUTO 1/1998","ID-Juez-28","ID-Juez-25",1,19206
"84","AUTO 1/1998","ID-Juez-28","ID-Juez-32",1,20107
"85","AUTO 1/1998","ID-Juez-26","ID-Juez-25",1,0
"86","AUTO 1/1998","ID-Juez-26","ID-Juez-32",1,901
"87","AUTO 1/1998","ID-Juez-25","ID-Juez-32",1,901
"88","AUTO 1/1999","ID-Juez-27","ID-Juez-31",1,901
"89","AUTO 1/1999","ID-Juez-27","ID-Juez-33",1,NA
"90","AUTO 1/1999","ID-Juez-27","ID-Juez-35",1,32183
"91","AUTO 1/1999","ID-Juez-27","ID-Juez-37",1,18203
"92","AUTO 1/1999","ID-Juez-31","ID-Juez-33",1,NA
"93","AUTO 1/1999","ID-Juez-31","ID-Juez-35",1,33084
"94","AUTO 1/1999","ID-Juez-31","ID-Juez-37",1,19104
"95","AUTO 1/1999","ID-Juez-33","ID-Juez-35",1,NA
"96","AUTO 1/1999","ID-Juez-33","ID-Juez-37",1,NA
"97","AUTO 1/1999","ID-Juez-35","ID-Juez-37",1,13980
"98","AUTO 1/2000","ID-Juez-27","ID-Juez-33",1,NA
"99","AUTO 1/2000","ID-Juez-27","ID-Juez-35",1,32183
"100","AUTO 1/2000","ID-Juez-33","ID-Juez-35",1,NA
"101","AUTO 1/2001","ID-Juez-27","ID-Juez-31",1,901
"102","AUTO 1/2001","ID-Juez-27","ID-Juez-33",1,NA
"103","AUTO 1/2001","ID-Juez-27","ID-Juez-34",1,NA
"104","AUTO 1/2001","ID-Juez-27","ID-Juez-35",1,32183
"105","AUTO 1/2001","ID-Juez-27","ID-Juez-37",1,18203
"106","AUTO 1/2001","ID-Juez-31","ID-Juez-33",1,NA
"107","AUTO 1/2001","ID-Juez-31","ID-Juez-34",1,NA
"108","AUTO 1/2001","ID-Juez-31","ID-Juez-35",1,33084
"109","AUTO 1/2001","ID-Juez-31","ID-Juez-37",1,19104
"110","AUTO 1/2001","ID-Juez-33","ID-Juez-34",1,NA
"111","AUTO 1/2001","ID-Juez-33","ID-Juez-35",1,NA
"112","AUTO 1/2001","ID-Juez-33","ID-Juez-37",1,NA
"113","AUTO 1/2001","ID-Juez-34","ID-Juez-35",1,NA
"114","AUTO 1/2001","ID-Juez-34","ID-Juez-37",1,NA
"115","AUTO 1/2001","ID-Juez-35","ID-Juez-37",1,13980
"116","AUTO 1/2002","ID-Juez-31","ID-Juez-33",1,NA
"117","AUTO 1/2002","ID-Juez-31","ID-Juez-35",1,33084
"118","AUTO 1/2002","ID-Juez-31","ID-Juez-37",1,19104
"119","AUTO 1/2002","ID-Juez-31","ID-Juez-30",1,NA
"120","AUTO 1/2002","ID-Juez-31","ID-Juez-41",1,26800
"121","AUTO 1/2002","ID-Juez-33","ID-Juez-35",1,NA
"122","AUTO 1/2002","ID-Juez-33","ID-Juez-37",1,NA
"123","AUTO 1/2002","ID-Juez-33","ID-Juez-30",1,NA
"124","AUTO 1/2002","ID-Juez-33","ID-Juez-41",1,NA
"125","AUTO 1/2002","ID-Juez-35","ID-Juez-37",1,13980
"126","AUTO 1/2002","ID-Juez-35","ID-Juez-30",1,NA
"127","AUTO 1/2002","ID-Juez-35","ID-Juez-41",1,6284
"128","AUTO 1/2002","ID-Juez-37","ID-Juez-30",1,NA
"129","AUTO 1/2002","ID-Juez-37","ID-Juez-41",1,7696
"130","AUTO 1/2002","ID-Juez-30","ID-Juez-41",1,NA
"131","AUTO 1/2003","ID-Juez-31","ID-Juez-30",1,NA
"132","AUTO 1/2003","ID-Juez-31","ID-Juez-41",1,26800
"133","AUTO 1/2003","ID-Juez-30","ID-Juez-41",1,NA
"134","AUTO 1/2004","ID-Juez-33","ID-Juez-37",1,NA
"135","AUTO 1/2004","ID-Juez-33","ID-Juez-42",1,NA
"136","AUTO 1/2004","ID-Juez-37","ID-Juez-42",1,7696
"137","AUTO 1/2005","ID-Juez-37","ID-Juez-30",1,NA
"138","AUTO 1/2005","ID-Juez-37","ID-Juez-43",1,8282
"139","AUTO 1/2005","ID-Juez-30","ID-Juez-43",1,NA
"140","AUTO 1/2006","ID-Juez-37","ID-Juez-30",1,NA
"141","AUTO 1/2006","ID-Juez-37","ID-Juez-43",1,8282
"142","AUTO 1/2006","ID-Juez-30","ID-Juez-43",1,NA
"143","AUTO 1/2007","ID-Juez-37","ID-Juez-30",1,NA
"144","AUTO 1/2007","ID-Juez-37","ID-Juez-43",1,8282
"145","AUTO 1/2007","ID-Juez-30","ID-Juez-43",1,NA
"146","AUTO 1/2008","ID-Juez-37","ID-Juez-30",1,NA
"147","AUTO 1/2008","ID-Juez-37","ID-Juez-43",1,8282
"148","AUTO 1/2008","ID-Juez-30","ID-Juez-43",1,NA
"149","AUTO 1/2009","ID-Juez-37","ID-Juez-30",1,NA
"150","AUTO 1/2009","ID-Juez-37","ID-Juez-42",1,7696
"151","AUTO 1/2009","ID-Juez-37","ID-Juez-43",1,8282
"152","AUTO 1/2009","ID-Juez-37","ID-Juez-44",0,8282
"153","AUTO 1/2009","ID-Juez-30","ID-Juez-42",1,NA
"154","AUTO 1/2009","ID-Juez-30","ID-Juez-43",1,NA
"155","AUTO 1/2009","ID-Juez-30","ID-Juez-44",0,NA
"156","AUTO 1/2009","ID-Juez-42","ID-Juez-43",1,15978
"157","AUTO 1/2009","ID-Juez-42","ID-Juez-44",0,15978
"158","AUTO 1/2009","ID-Juez-43","ID-Juez-44",0,0
"159","AUTO 1/2010","ID-Juez-36","ID-Juez-38",1,0
"160","AUTO 1/2010","ID-Juez-36","ID-Juez-39",1,29528
"161","AUTO 1/2010","ID-Juez-36","ID-Juez-40",1,29528
"162","AUTO 1/2010","ID-Juez-36","ID-Juez-46",1,NA
"163","AUTO 1/2010","ID-Juez-36","ID-Juez-45",1,22262
"164","AUTO 1/2010","ID-Juez-38","ID-Juez-39",1,29528
"165","AUTO 1/2010","ID-Juez-38","ID-Juez-40",1,29528
"166","AUTO 1/2010","ID-Juez-38","ID-Juez-46",1,NA
"167","AUTO 1/2010","ID-Juez-38","ID-Juez-45",1,22262
"168","AUTO 1/2010","ID-Juez-39","ID-Juez-40",1,0
"169","AUTO 1/2010","ID-Juez-39","ID-Juez-46",1,NA
"170","AUTO 1/2010","ID-Juez-39","ID-Juez-45",1,7266
"171","AUTO 1/2010","ID-Juez-40","ID-Juez-46",1,NA
"172","AUTO 1/2010","ID-Juez-40","ID-Juez-45",1,7266
"173","AUTO 1/2010","ID-Juez-46","ID-Juez-45",1,NA
"174","AUTO 1/2011","ID-Juez-40","ID-Juez-39",1,0
"175","AUTO 1/2011","ID-Juez-40","ID-Juez-46",1,NA
"176","AUTO 1/2011","ID-Juez-40","ID-Juez-48",1,15871
"177","AUTO 1/2011","ID-Juez-40","ID-Juez-50",1,3246
"178","AUTO 1/2011","ID-Juez-40","ID-Juez-49",1,15871
"179","AUTO 1/2011","ID-Juez-39","ID-Juez-46",1,NA
"180","AUTO 1/2011","ID-Juez-39","ID-Juez-48",1,15871
"181","AUTO 1/2011","ID-Juez-39","ID-Juez-50",1,3246
"182","AUTO 1/2011","ID-Juez-39","ID-Juez-49",1,15871
"183","AUTO 1/2011","ID-Juez-46","ID-Juez-48",1,NA
"184","AUTO 1/2011","ID-Juez-46","ID-Juez-50",1,NA
"185","AUTO 1/2011","ID-Juez-46","ID-Juez-49",1,NA
"186","AUTO 1/2011","ID-Juez-48","ID-Juez-50",1,19117
"187","AUTO 1/2011","ID-Juez-48","ID-Juez-49",1,0
"188","AUTO 1/2011","ID-Juez-50","ID-Juez-49",1,19117
"189","AUTO 1/2012","ID-Juez-45","ID-Juez-43",1,0
"190","AUTO 1/2012","ID-Juez-45","ID-Juez-47",1,10512
"191","AUTO 1/2012","ID-Juez-43","ID-Juez-47",1,10512
"192","AUTO 1/2013","ID-Juez-46","ID-Juez-50",1,NA
"193","AUTO 1/2013","ID-Juez-46","ID-Juez-52",1,NA
"194","AUTO 1/2013","ID-Juez-50","ID-Juez-52",1,NA
"195","AUTO 1/2014","ID-Juez-53","ID-Juez-55",1,23781
"196","AUTO 1/2015","ID-Juez-53","ID-Juez-59",1,23781
"197","AUTO 1/2015","ID-Juez-53","ID-Juez-60",1,23781
"198","AUTO 1/2015","ID-Juez-59","ID-Juez-60",1,0
"199","AUTO 1/2017","ID-Juez-47","ID-Juez-54",1,19455
"200","AUTO 1/2017","ID-Juez-47","ID-Juez-57",1,19455
"201","AUTO 1/2017","ID-Juez-54","ID-Juez-57",1,0
"202","AUTO 1/2018","ID-Juez-54","ID-Juez-51",1,0
"203","AUTO 1/2018","ID-Juez-54","ID-Juez-58",1,NA
"204","AUTO 1/2018","ID-Juez-54","ID-Juez-61",1,801
"205","AUTO 1/2018","ID-Juez-54","ID-Juez-62",1,21176
"206","AUTO 1/2018","ID-Juez-54","ID-Juez-63",1,21176
"207","AUTO 1/2018","ID-Juez-51","ID-Juez-58",1,NA
"208","AUTO 1/2018","ID-Juez-51","ID-Juez-61",1,801
"209","AUTO 1/2018","ID-Juez-51","ID-Juez-62",1,21176
"210","AUTO 1/2018","ID-Juez-51","ID-Juez-63",1,21176
"211","AUTO 1/2018","ID-Juez-58","ID-Juez-61",1,NA
"212","AUTO 1/2018","ID-Juez-58","ID-Juez-62",1,NA
"213","AUTO 1/2018","ID-Juez-58","ID-Juez-63",1,NA
"214","AUTO 1/2018","ID-Juez-61","ID-Juez-62",1,20375
"215","AUTO 1/2018","ID-Juez-61","ID-Juez-63",1,20375
"216","AUTO 1/2018","ID-Juez-62","ID-Juez-63",1,0
"217","AUTO 1/2019","ID-Juez-54","ID-Juez-61",1,801
"218","AUTO 1/2019","ID-Juez-54","ID-Juez-62",1,21176
"219","AUTO 1/2019","ID-Juez-61","ID-Juez-62",1,20375
"220","AUTO 1/2020","ID-Juez-54","ID-Juez-61",1,801
"221","AUTO 1/2021","ID-Juez-52","ID-Juez-56",1,NA
"222","AUTO 1/2021","ID-Juez-52","ID-Juez-57",1,NA
"223","AUTO 1/2021","ID-Juez-52","ID-Juez-60",1,NA
"224","AUTO 1/2021","ID-Juez-52","ID-Juez-59",1,NA
"225","AUTO 1/2021","ID-Juez-56","ID-Juez-57",1,NA
"226","AUTO 1/2021","ID-Juez-56","ID-Juez-60",1,NA
"227","AUTO 1/2021","ID-Juez-56","ID-Juez-59",1,NA
"228","AUTO 1/2021","ID-Juez-57","ID-Juez-60",1,0
"229","AUTO 1/2021","ID-Juez-57","ID-Juez-59",1,0
"230","AUTO 1/2021","ID-Juez-60","ID-Juez-59",1,0
"231","AUTO 1/2022","ID-Juez-56","ID-Juez-67",1,NA
"232","AUTO 1/2023","ID-Juez-56","ID-Juez-62",1,NA
"233","AUTO 1/2023","ID-Juez-56","ID-Juez-67",0,NA
"234","AUTO 1/2023","ID-Juez-62","ID-Juez-67",0,29105
"235","AUTO 10/1980","ID-Juez-6","ID-Juez-3",1,10691.468
"236","AUTO 10/1980","ID-Juez-6","ID-Juez-7",1,0
"237","AUTO 10/1980","ID-Juez-3","ID-Juez-7",1,10691.468
"238","AUTO 10/1981","ID-Juez-9","ID-Juez-1",1,0
"239","AUTO 10/1981","ID-Juez-9","ID-Juez-5",1,10691.468
"240","AUTO 10/1981","ID-Juez-1","ID-Juez-5",1,10691.468
"241","AUTO 10/1982","ID-Juez-6","ID-Juez-7",1,0
"242","AUTO 10/1982","ID-Juez-6","ID-Juez-4",1,10691.468
"243","AUTO 10/1982","ID-Juez-7","ID-Juez-4",1,10691.468
"244","AUTO 10/1983","ID-Juez-6","ID-Juez-7",1,0
"245","AUTO 10/1983","ID-Juez-6","ID-Juez-4",1,10691.468
"246","AUTO 10/1983","ID-Juez-7","ID-Juez-4",1,10691.468
"247","AUTO 10/1984","ID-Juez-6","ID-Juez-3",1,10691.468
"248","AUTO 10/1984","ID-Juez-6","ID-Juez-13",1,0
"249","AUTO 10/1984","ID-Juez-3","ID-Juez-13",1,10691.468
"250","AUTO 10/1989","ID-Juez-3","ID-Juez-13",1,10691.468
"251","AUTO 10/1989","ID-Juez-3","ID-Juez-20",1,957
"252","AUTO 10/1989","ID-Juez-13","ID-Juez-20",1,11648.468
"253","AUTO 10/1990","ID-Juez-3","ID-Juez-16",1,NA
"254","AUTO 10/1990","ID-Juez-3","ID-Juez-22",1,7585
"255","AUTO 10/1990","ID-Juez-16","ID-Juez-22",1,NA
"256","AUTO 10/1992","ID-Juez-17","ID-Juez-19",1,0
"257","AUTO 10/1992","ID-Juez-17","ID-Juez-23",1,0
"258","AUTO 10/1992","ID-Juez-19","ID-Juez-23",1,0
"259","AUTO 10/1993","ID-Juez-21","ID-Juez-24",1,8542
"260","AUTO 10/1993","ID-Juez-21","ID-Juez-25",1,10664
"261","AUTO 10/1993","ID-Juez-24","ID-Juez-25",1,19206
"262","AUTO 10/1994","ID-Juez-21","ID-Juez-24",1,8542
"263","AUTO 10/1994","ID-Juez-21","ID-Juez-25",1,10664
"264","AUTO 10/1994","ID-Juez-24","ID-Juez-25",1,19206
"265","AUTO 10/1995","ID-Juez-19","ID-Juez-16",1,NA
"266","AUTO 10/1995","ID-Juez-19","ID-Juez-21",1,0
"267","AUTO 10/1995","ID-Juez-19","ID-Juez-24",1,8542
"268","AUTO 10/1995","ID-Juez-19","ID-Juez-26",1,10664
"269","AUTO 10/1995","ID-Juez-19","ID-Juez-25",1,10664
"270","AUTO 10/1995","ID-Juez-16","ID-Juez-21",1,NA
"271","AUTO 10/1995","ID-Juez-16","ID-Juez-24",1,NA
"272","AUTO 10/1995","ID-Juez-16","ID-Juez-26",1,NA
"273","AUTO 10/1995","ID-Juez-16","ID-Juez-25",1,NA
"274","AUTO 10/1995","ID-Juez-21","ID-Juez-24",1,8542
"275","AUTO 10/1995","ID-Juez-21","ID-Juez-26",1,10664
"276","AUTO 10/1995","ID-Juez-21","ID-Juez-25",1,10664
"277","AUTO 10/1995","ID-Juez-24","ID-Juez-26",1,19206
"278","AUTO 10/1995","ID-Juez-24","ID-Juez-25",1,19206
"279","AUTO 10/1995","ID-Juez-26","ID-Juez-25",1,0
"280","AUTO 10/1996","ID-Juez-27","ID-Juez-25",1,0
"281","AUTO 10/1996","ID-Juez-27","ID-Juez-23",1,10664
"282","AUTO 10/1996","ID-Juez-27","ID-Juez-17",1,10664
"283","AUTO 10/1996","ID-Juez-27","ID-Juez-29",1,NA
"284","AUTO 10/1996","ID-Juez-27","ID-Juez-28",1,19206
"285","AUTO 10/1996","ID-Juez-27","ID-Juez-21",1,10664
"286","AUTO 10/1996","ID-Juez-27","ID-Juez-31",1,901
"287","AUTO 10/1996","ID-Juez-27","ID-Juez-26",1,0
"288","AUTO 10/1996","ID-Juez-27","ID-Juez-24",1,19206
"289","AUTO 10/1996","ID-Juez-27","ID-Juez-30",1,NA
"290","AUTO 10/1996","ID-Juez-25","ID-Juez-23",1,10664
"291","AUTO 10/1996","ID-Juez-25","ID-Juez-17",1,10664
"292","AUTO 10/1996","ID-Juez-25","ID-Juez-29",1,NA
"293","AUTO 10/1996","ID-Juez-25","ID-Juez-28",1,19206
"294","AUTO 10/1996","ID-Juez-25","ID-Juez-21",1,10664
"295","AUTO 10/1996","ID-Juez-25","ID-Juez-31",1,901
"296","AUTO 10/1996","ID-Juez-25","ID-Juez-26",1,0
"297","AUTO 10/1996","ID-Juez-25","ID-Juez-24",1,19206
"298","AUTO 10/1996","ID-Juez-25","ID-Juez-30",1,NA
"299","AUTO 10/1996","ID-Juez-23","ID-Juez-17",1,0
"300","AUTO 10/1996","ID-Juez-23","ID-Juez-29",1,NA
"301","AUTO 10/1996","ID-Juez-23","ID-Juez-28",1,8542
"302","AUTO 10/1996","ID-Juez-23","ID-Juez-21",1,0
"303","AUTO 10/1996","ID-Juez-23","ID-Juez-31",1,11565
"304","AUTO 10/1996","ID-Juez-23","ID-Juez-26",1,10664
"305","AUTO 10/1996","ID-Juez-23","ID-Juez-24",1,8542
"306","AUTO 10/1996","ID-Juez-23","ID-Juez-30",1,NA
"307","AUTO 10/1996","ID-Juez-17","ID-Juez-29",1,NA
"308","AUTO 10/1996","ID-Juez-17","ID-Juez-28",1,8542
"309","AUTO 10/1996","ID-Juez-17","ID-Juez-21",1,0
"310","AUTO 10/1996","ID-Juez-17","ID-Juez-31",1,11565
"311","AUTO 10/1996","ID-Juez-17","ID-Juez-26",1,10664
"312","AUTO 10/1996","ID-Juez-17","ID-Juez-24",1,8542
"313","AUTO 10/1996","ID-Juez-17","ID-Juez-30",1,NA
"314","AUTO 10/1996","ID-Juez-29","ID-Juez-28",1,NA
"315","AUTO 10/1996","ID-Juez-29","ID-Juez-21",1,NA
"316","AUTO 10/1996","ID-Juez-29","ID-Juez-31",1,NA
"317","AUTO 10/1996","ID-Juez-29","ID-Juez-26",1,NA
"318","AUTO 10/1996","ID-Juez-29","ID-Juez-24",1,NA
"319","AUTO 10/1996","ID-Juez-29","ID-Juez-30",1,NA
"320","AUTO 10/1996","ID-Juez-28","ID-Juez-21",1,8542
"321","AUTO 10/1996","ID-Juez-28","ID-Juez-31",1,20107
"322","AUTO 10/1996","ID-Juez-28","ID-Juez-26",1,19206
"323","AUTO 10/1996","ID-Juez-28","ID-Juez-24",1,0
"324","AUTO 10/1996","ID-Juez-28","ID-Juez-30",1,NA
"325","AUTO 10/1996","ID-Juez-21","ID-Juez-31",1,11565
"326","AUTO 10/1996","ID-Juez-21","ID-Juez-26",1,10664
"327","AUTO 10/1996","ID-Juez-21","ID-Juez-24",1,8542
"328","AUTO 10/1996","ID-Juez-21","ID-Juez-30",1,NA
"329","AUTO 10/1996","ID-Juez-31","ID-Juez-26",1,901
"330","AUTO 10/1996","ID-Juez-31","ID-Juez-24",1,20107
"331","AUTO 10/1996","ID-Juez-31","ID-Juez-30",1,NA
"332","AUTO 10/1996","ID-Juez-26","ID-Juez-24",1,19206
"333","AUTO 10/1996","ID-Juez-26","ID-Juez-30",1,NA
"334","AUTO 10/1996","ID-Juez-24","ID-Juez-30",1,NA
"335","AUTO 10/1998","ID-Juez-27","ID-Juez-25",1,0
"336","AUTO 10/1998","ID-Juez-27","ID-Juez-23",1,10664
"337","AUTO 10/1998","ID-Juez-27","ID-Juez-17",1,10664
"338","AUTO 10/1998","ID-Juez-27","ID-Juez-29",1,NA
"339","AUTO 10/1998","ID-Juez-27","ID-Juez-28",1,19206
"340","AUTO 10/1998","ID-Juez-27","ID-Juez-21",1,10664
"341","AUTO 10/1998","ID-Juez-27","ID-Juez-31",1,901
"342","AUTO 10/1998","ID-Juez-27","ID-Juez-26",1,0
"343","AUTO 10/1998","ID-Juez-27","ID-Juez-24",1,19206
"344","AUTO 10/1998","ID-Juez-27","ID-Juez-32",1,901
"345","AUTO 10/1998","ID-Juez-25","ID-Juez-23",1,10664
"346","AUTO 10/1998","ID-Juez-25","ID-Juez-17",1,10664
"347","AUTO 10/1998","ID-Juez-25","ID-Juez-29",1,NA
"348","AUTO 10/1998","ID-Juez-25","ID-Juez-28",1,19206
"349","AUTO 10/1998","ID-Juez-25","ID-Juez-21",1,10664
"350","AUTO 10/1998","ID-Juez-25","ID-Juez-31",1,901
"351","AUTO 10/1998","ID-Juez-25","ID-Juez-26",1,0
"352","AUTO 10/1998","ID-Juez-25","ID-Juez-24",1,19206
"353","AUTO 10/1998","ID-Juez-25","ID-Juez-32",1,901
"354","AUTO 10/1998","ID-Juez-23","ID-Juez-17",1,0
"355","AUTO 10/1998","ID-Juez-23","ID-Juez-29",1,NA
"356","AUTO 10/1998","ID-Juez-23","ID-Juez-28",1,8542
"357","AUTO 10/1998","ID-Juez-23","ID-Juez-21",1,0
"358","AUTO 10/1998","ID-Juez-23","ID-Juez-31",1,11565
"359","AUTO 10/1998","ID-Juez-23","ID-Juez-26",1,10664
"360","AUTO 10/1998","ID-Juez-23","ID-Juez-24",1,8542
"361","AUTO 10/1998","ID-Juez-23","ID-Juez-32",1,11565
"362","AUTO 10/1998","ID-Juez-17","ID-Juez-29",1,NA
"363","AUTO 10/1998","ID-Juez-17","ID-Juez-28",1,8542
"364","AUTO 10/1998","ID-Juez-17","ID-Juez-21",1,0
"365","AUTO 10/1998","ID-Juez-17","ID-Juez-31",1,11565
"366","AUTO 10/1998","ID-Juez-17","ID-Juez-26",1,10664
"367","AUTO 10/1998","ID-Juez-17","ID-Juez-24",1,8542
"368","AUTO 10/1998","ID-Juez-17","ID-Juez-32",1,11565
"369","AUTO 10/1998","ID-Juez-29","ID-Juez-28",1,NA
"370","AUTO 10/1998","ID-Juez-29","ID-Juez-21",1,NA
"371","AUTO 10/1998","ID-Juez-29","ID-Juez-31",1,NA
"372","AUTO 10/1998","ID-Juez-29","ID-Juez-26",1,NA
"373","AUTO 10/1998","ID-Juez-29","ID-Juez-24",1,NA
"374","AUTO 10/1998","ID-Juez-29","ID-Juez-32",1,NA
"375","AUTO 10/1998","ID-Juez-28","ID-Juez-21",1,8542
"376","AUTO 10/1998","ID-Juez-28","ID-Juez-31",1,20107
"377","AUTO 10/1998","ID-Juez-28","ID-Juez-26",1,19206
"378","AUTO 10/1998","ID-Juez-28","ID-Juez-24",1,0
"379","AUTO 10/1998","ID-Juez-28","ID-Juez-32",1,20107
"380","AUTO 10/1998","ID-Juez-21","ID-Juez-31",1,11565
"381","AUTO 10/1998","ID-Juez-21","ID-Juez-26",1,10664
"382","AUTO 10/1998","ID-Juez-21","ID-Juez-24",1,8542
"383","AUTO 10/1998","ID-Juez-21","ID-Juez-32",1,11565
"384","AUTO 10/1998","ID-Juez-31","ID-Juez-26",1,901
"385","AUTO 10/1998","ID-Juez-31","ID-Juez-24",1,20107
"386","AUTO 10/1998","ID-Juez-31","ID-Juez-32",1,0
"387","AUTO 10/1998","ID-Juez-26","ID-Juez-24",1,19206
"388","AUTO 10/1998","ID-Juez-26","ID-Juez-32",1,901
"389","AUTO 10/1998","ID-Juez-24","ID-Juez-32",1,20107
